area,property_type,bedRoom,bathroom,balcony,facing,sector,society_name,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score,rate
4050.09,house,2,3,1,North-East,Arjun Nagar,independent,0.32,0,0,0,0,1.0,Relatively New,0,0.0,790.1058988812593
5279.58,house,2,1,1,East,Laxman Vihar Phase,independent,0.47,0,0,0,0,1.0,Mid,0,0.0,890.2223282912656
2700.0,house,9,9,3+,South,52,ardee city,5.5,0,1,1,1,3.0,Mid,5,85.5,20370.37037037037
5400.0,house,3,5,3,South-East,Madanpuri,madan puri,0.75,0,0,0,0,3.0,Mid,0,28.0,1388.888888888889
700.06,house,4,2,1,,Surat Nagar,independent,0.71,0,0,0,0,2.0,Newly House,0,0.0,10141.987829614605
4050.18,house,2,2,1,,Mahalaxmi Garden,independent,0.38,0,0,0,0,1.0,Mid,0,0.0,938.2299058313458
4000.0,house,4,3,3+,,103,indiabulls centrum park,3.25,0,0,0,0,20.0,Under Construction,0,0.0,8125.0
3240.09,house,4,4,2,East,Jacobpura,jacobpura,0.525,0,0,0,0,3.0,Relatively New,0,0.0,1620.3253613325555
1350.0,house,5,3,3+,North-East,7,huda flats,2.3,1,1,1,0,3.0,Old,5,4.0,17037.037037037036
1300.05,house,10,7,3,East,Rajiv Nagar,independent,1.5,0,0,0,0,4.0,Mid,0,0.0,11538.017768547365
1260.02,house,9,3,3,,Rattan Garden,rattan garden,1.1,0,0,0,0,3.0,Old,1,0.0,8730.020158410183
1104.57,house,5,5,1,,Mianwali Colony,independent,1.35,0,0,0,0,3.0,Old,6,0.0,12221.950623319482
8100.2699999999995,house,6,4,2,North-East,Sadar Bazar,krishna palace,1.3,1,0,0,1,3.0,Mid,2,2.0,1604.8847754457568
1080.01,house,5,5,1,South,Dayanand Colony,independent,1.25,0,0,1,0,2.0,Newly House,0,5.0,11573.966907713817
4859.91,house,4,2,2,,Dlf Phase,dlf city plots phase,1.44,0,0,0,0,1.0,Old,2,0.0,2963.0178336635863
4050.0,house,2,2,2,West,Laxman Vihar,naman residency,0.5,1,1,1,1,2.0,Newly House,2,3.0,1234.567901234568
1215.07,house,9,7,3+,North,Palam Vihar Extension,independent,1.0,0,0,1,0,3.0,Mid,0,19.0,8229.978519756063
4200.08,house,9,9,3+,South,23A,independent,5.5,0,1,0,1,3.0,Mid,0,34.5,13094.988666882537
1799.97,house,4,3,3,North,Saraswati Vihar,housing board colony,5.5,0,0,1,1,2.0,Old,4,11.5,30556.06482330261
674.99,house,5,3,1,,Laxman Vihar,independent,0.8,0,0,0,0,2.0,Mid,0,12.5,11852.027437443518
900.0,house,7,4,3+,,Shakti Nagar,independent,0.9,0,0,0,0,4.0,Mid,1,0.0,10000.0
1467.03,house,6,4,2,,47,independent,4.3,0,0,0,1,2.0,Mid,0,0.0,29310.92070373476
800.0,house,5,5,3,,11,sai kripa floors,0.9,0,0,0,0,3.0,Relatively New,0,0.0,11250.0
1069.64,house,4,4,3,,Dlf Phase,independent,3.25,0,0,0,0,3.0,Old,3,0.0,30384.05444822557
4050.18,house,1,1,1,North-West,Laxman Vihar,independent,0.38,0,0,0,0,1.0,Mid,0,0.0,938.2299058313458
1872.04,house,3,3,1,,Mianwali Colony,independent,3.71,0,0,1,0,4.0,Mid,0,11.0,19817.95260785026
7251.2266666666665,house,10,10,3+,,Dlf Phase,dlf city plot phase,13.0,0,0,0,0,1.0,undefined,0,0.5,17928.001147392075
4725.0,house,2,2,1,,Palam Vihar Extension,independent,0.4,0,0,0,0,1.0,Relatively New,0,3.5,846.5608465608466
504.0,house,4,4,No,,Rajendra Park,independent,0.55,0,0,0,0,2.0,undefined,0,0.5,10912.698412698413
963.0300000000001,house,5,3,2,,New Colony,rattan garden,1.3,0,0,0,0,3.0,Old,0,0.5,13499.060257728212
8631.720000000001,house,2,2,3,,92,signature global city,0.75,0,0,0,0,1.0,undefined,0,0.5,868.8882401190028
4860.45,house,1,1,2,,5,independent,0.3,0,0,0,0,1.0,Newly House,0,0.0,617.2267999876555
4050.0,house,2,1,1,East,Damdma,independent,0.18,0,0,0,0,1.0,Relatively New,0,0.0,444.44444444444446
1052.99,house,2,3,2,North,Sohna,independent,1.55,1,0,1,0,1.0,Under Construction,10,54.0,14719.98784413907
564.97,house,5,1,No,,Garhi Harsaru,independent,0.32,0,0,0,0,1.0,undefined,0,0.0,5664.017558454431
2025.01,house,5,4,1,North-East,11,independent,4.0,0,0,0,0,2.0,undefined,0,3.5,19752.988874129016
450.0,house,2,2,2,,Rajendra Park,independent,0.38,0,0,0,0,1.0,undefined,0,3.5,8444.444444444445
3240.0,house,5,6,3+,East,Nirvana Country,unitech escape,12.0,0,0,0,0,3.0,undefined,0,0.5,37037.03703703704
1260.0,house,2,1,No,,31,project housing board colony,8.0,0,0,0,0,1.0,undefined,0,3.5,63492.06349206349
4500.0,house,1,1,1,East,8,independent,0.45,0,0,0,0,3.0,undefined,0,0.0,1000.0
2700.27,house,7,3,No,,11,independent,1.2,0,0,0,0,3.0,undefined,0,0.0,4444.00004444
1600.0,house,4,2,2,East,6,bhim nagar society,0.4,0,0,0,0,1.0,undefined,0,0.0,2500.0
1499.93,house,1,1,No,,Ashok Vihar Phase,independent,1.0,0,0,0,0,1.0,undefined,0,0.5,6666.977792296973
1349.89,house,5,2,No,,Gurgaon,independent,0.5,0,0,0,0,2.0,undefined,0,0.5,3704.005511560201
8100.45,house,2,2,3,North,New Jyoti Park,independent,1.15,0,0,0,0,4.0,undefined,0,0.5,1419.6742156299958
1052.95,house,3,3,No,,Laxman Vihar,independent,0.7,0,0,0,0,1.0,undefined,0,0.0,6647.9889833325415
2700.1,house,6,4,2,,Shivaji Nagar,shivaji nagar residential,3.08,0,0,0,0,1.0,undefined,0,3.5,11406.984926484205
1458.01,house,2,2,No,North,56,independent,2.95,0,0,0,0,1.0,undefined,0,0.5,20233.05738643768
4499.94,house,6,5,3+,,33,unitech uniworld resorts,8.0,0,0,0,0,4.0,undefined,0,0.0,17778.014817975352
3239.96,house,4,3,No,,82,vatika india next,6.5,0,0,0,0,2.0,undefined,0,0.0,20061.97607377869
2610.06,house,7,7,No,,7,independent,3.0,0,0,0,0,3.0,undefined,0,3.5,11493.98864393922
3131.97,house,6,5,3+,East,52,raj villas,8.0,0,0,0,0,4.0,undefined,0,0.5,25543.028828500912
2227.98,house,6,6,2,,12A,independent,2.75,0,0,0,0,2.0,undefined,0,0.0,12343.019237156528
1331.99,house,5,3,No,,7,independent,2.25,0,0,0,0,2.0,undefined,0,0.0,16892.018708849166
1812.5,house,3,2,1,North,Gandhi Nagar,independent,1.45,0,0,0,0,1.0,Relatively New,0,0.0,8000.0
2000.0,house,3,3,1,North-East,Lajpat Nagar,independent,3.5,0,0,0,0,2.0,undefined,0,3.5,17500.0
2100.41,house,3,2,1,North,Sohna Gurgaon Road,independent,0.82,0,0,0,0,1.0,undefined,0,0.5,3903.9996952975844
7330.87,house,5,4,3+,East,108,sobha city,10.5,0,0,0,0,1.0,undefined,0,0.0,14322.99304175357
8100.45,house,3,3,3,,Jacobpura,independent,0.38,0,0,0,0,3.0,Relatively New,0,0.0,469.1097408168682
4950.0,house,5,6,3,North-East,33,unitech uniworld resorts,10.0,1,1,0,0,4.0,Newly House,5,0.0,20202.0202020202
900.0,house,2,3,2,,Mahavir Pura,mahavir pura,0.75,0,0,0,0,3.0,Old,0,0.0,8333.333333333334
1728.02,house,7,6,3+,,Malibu Town,independent,4.6,0,0,0,0,4.0,Mid,9,57.0,26620.062267797828
8100.81,house,2,1,2,,Sohna Road,independent,0.5,0,0,0,0,1.0,Mid,0,0.0,617.2222283944445
7000.0,house,10,11,3+,South-East,39,independent,7.0,0,0,1,0,4.0,Relatively New,3,155.0,10000.0
3240.09,house,2,1,No,,Jacobpura,jacob pura,0.35,0,0,0,0,,Old,0,0.0,1080.216907555037
1000.0,house,5,3,2,West,37B,independent,0.95,0,0,1,0,2.0,Relatively New,0,0.0,9500.0
8028.09,house,1,1,2,,39,independent,1.6,0,0,0,0,2.0,Old,8,0.0,1993.002071476528
8020.89,house,2,1,No,West,Garhi Harsaru,independent,0.29,0,0,0,0,0.0,Old,0,0.0,361.5558871895762
4050.2699999999995,house,2,2,No,North,Bhondsi,"nirmal enclave, maruti kunj road",0.24,0,0,0,0,2.0,Relatively New,0,0.0,592.5530890533224
1832.7,house,4,3,3+,South-West,G Block Dlf City Phase,independent,5.6,0,0,0,0,3.0,Mid,6,16.5,30556.010258089158
1200.09,house,2,2,No,North-East,Manohar Nagar,independent,0.55,0,0,0,0,2.0,undefined,0,0.0,4582.98960911265
4000.0,house,6,4,No,,Palam Vihar,ansals palam vihar,5.0,0,0,0,0,3.0,undefined,0,0.5,12500.0
7405.74,house,1,1,2,North-East,39,independent,1.8,0,0,0,0,3.0,Relatively New,0,0.0,2430.5471161558467
8099.82,house,9,3,3+,,Gurgaon,independent,1.5,0,0,0,0,3.0,undefined,0,0.5,1851.8930050297415
1484.1,house,3,3,3,South-East,Park View,ansal esencia sovereign floors,1.05,0,0,0,0,3.0,undefined,0,0.5,7074.994946432182
2228.27,house,8,5,2,South,Shakti Nagar,independent,1.8,0,0,0,0,1.0,undefined,0,0.0,8078.015680325992
1035.05,house,3,2,1,,Bhondsi,independent,0.44,0,0,1,1,1.0,Relatively New,7,0.0,4251.002367035409
4248.18,house,5,3,2,East,New Colony,rattan garden,0.83,0,0,0,0,3.0,undefined,0,0.0,1953.7778531041527
1297.02,house,2,2,2,North-East,89,greenopolis,0.7,0,0,0,0,14.0,undefined,0,0.5,5396.986939291607
1080.01,house,9,4,3,South,Palam Vihar Extension,independent,0.98,0,0,0,0,1.0,undefined,0,0.0,9073.990055647633
6000.36,house,6,5,3+,South,48,vipul world,3.35,0,0,0,0,3.0,undefined,0,0.5,5582.998353432127
1349.82,house,3,4,No,,Laxman Vihar,independent,0.475,0,0,0,0,3.0,undefined,0,0.5,3518.9877168807693
1072.0,house,5,4,2,,Jyoti Park,independent,1.2,0,0,0,0,3.0,undefined,0,0.5,11194.029850746268
8100.0,house,10,5,3+,,Rajiv Nagar,independent,9.0,0,0,0,0,4.0,Old,0,7.0,11111.111111111111
4426.3,house,5,5,3+,East,72,spaze privy,3.09,0,1,0,0,14.0,Relatively New,11,45.5,6980.999932223302
4700.09,house,4,5,No,East,103,satya the hermitage,3.15,0,0,0,0,12.0,undefined,0,0.0,6701.999323417211
1800.08,house,3,3,No,,12A,independent,1.7,0,0,0,0,1.0,undefined,0,0.5,9444.024710012889
4499.81,house,6,7,No,,1,independent,4.75,0,0,0,0,4.0,undefined,0,3.5,10556.001253386254
8100.18,house,2,3,No,,9,independent,1.65,0,0,0,0,3.0,undefined,0,0.5,2036.9917705532469
1742.87,house,4,4,3,,92,sare crescent parc royal greens phase,0.85,0,0,0,0,4.0,undefined,0,0.5,4877.0132023616225
2674.15,house,4,3,No,North,Sohna Gurgaon Road,independent,2.0,0,0,0,0,1.0,undefined,0,0.5,7479.012022511826
1000.0,house,3,3,No,,Vishnu Garden,independent,0.74,0,0,0,0,2.0,undefined,0,0.0,7400.0
1156.03,house,4,3,2,,1,independent,1.85,0,0,0,0,3.0,undefined,0,0.5,16003.04490367897
4500.0,house,2,1,No,South,Ashok Vihar Phase,independent,0.4,0,0,0,0,1.0,undefined,0,0.0,888.8888888888889
900.04,house,5,3,3,,Ashok Vihar Phase,independent,0.85,0,0,0,0,1.0,undefined,0,0.5,9444.024710012889
6821.91,house,1,1,1,,Jyoti Park,independent,0.69,0,0,0,0,2.0,undefined,0,0.0,1011.4469408127635
1100.04,house,2,2,No,North-East,6,anshul,0.85,0,0,0,0,4.0,undefined,0,0.5,7726.9917457547
2844.02,house,6,8,3+,,Dlf Phase,independent,13.0,1,1,1,0,,Relatively New,0,95.0,45709.945780972004
1608.83,house,2,2,1,North-East,Subhash Nagar,independent,1.4,0,0,0,0,2.0,Old,0,0.0,8701.975970114929
3025.21,house,5,5,3+,,Ravi Nager Basai Road,independent,1.8,0,0,0,0,3.0,Mid,0,0.0,5950.000165277782
2000.0,house,4,4,No,East,Begampur Khatola,independent,0.7,0,0,0,0,2.0,undefined,0,0.0,3500.0
720.02,house,4,3,2,West,Dhankot,independent,0.7,0,0,1,0,3.0,Relatively New,2,7.5,9721.952167995334
2699.97,house,10,5,3,North,Shivpuri,shivpuri,2.4,1,1,1,0,2.0,Old,2,19.0,8888.987655418394
1241.98,house,1,1,No,East,C Block Sushant Lok Phase,independent,3.35,0,0,0,0,1.0,Old,2,0.0,26973.059147490298
2160.03,house,3,2,No,,Nirvana Country,independent,7.0,0,0,0,0,1.0,undefined,0,0.5,32406.95731077809
1200.0,house,1,1,No,,41,independent,1.65,0,0,0,0,1.0,undefined,0,0.5,13750.0
1000.0,house,1,1,No,,3A,independent,0.6,0,0,0,0,1.0,undefined,0,0.5,6000.0
1631.97,house,4,4,2,South-West,Shivpuri,independent,2.43,1,0,1,0,3.0,Old,7,0.0,14889.979595213146
3800.22,house,1,1,No,,3,independent,3.5,0,0,0,0,1.0,undefined,0,0.0,9209.993105662305
4500.0,house,1,1,No,,110,independent,0.34,0,0,0,0,1.0,undefined,0,3.5,755.5555555555557
713.06,house,6,4,1,,6,independent,0.75,0,0,0,0,3.0,Mid,12,7.5,10518.048972036015
6750.2699999999995,house,1,1,No,,3A,independent,0.55,0,0,0,0,1.0,undefined,0,0.5,814.7822235258739
864.09,house,4,2,No,North,Gandhi Nagar,independent,0.7,0,0,0,0,2.0,Old,1,0.0,8101.0079968521795
9000.58,house,3,3,No,,Sohna Road,independent,6.25,0,0,0,0,1.0,Mid,0,0.0,6943.996942419267
7614.18,house,4,4,2,North,Jacobpura,independent,1.2,0,0,1,0,2.0,Relatively New,1,24.0,1576.006871389959
1150.23,house,2,2,1,,Sohna Road,independent,0.49,0,0,0,0,3.0,Newly House,0,0.0,4260.01756170505
1890.0,house,10,10,3,,Rajiv Chowk,hans enclave,2.0,0,0,0,0,3.0,Mid,0,0.0,10582.010582010582
3546.36,house,1,1,No,,Devi Lal Colony Gali No,independent,0.37,0,0,0,0,3.0,Mid,0,0.0,1043.323294871361
4050.0,house,5,3,2,,86,ss omnia,0.42,0,0,0,0,3.0,Relatively New,0,0.0,1037.037037037037
1081.0,house,3,1,No,,36,independent,0.75,0,0,0,0,1.0,undefined,0,0.5,6938.020351526365
2250.08,house,10,1,No,,11,independent,3.5,0,0,0,0,1.0,Newly House,0,0.5,15555.002488800399
1350.01,house,5,5,3+,,Dlf Phase,independent,4.5,0,0,0,0,2.0,Old,1,0.0,33333.08642158206
1538.67,house,1,1,No,,37D,independent,1.16,0,0,0,0,1.0,undefined,0,0.5,7538.978468417529
8100.0,house,3,4,3,,Ashok Vihar,independent,0.9,0,0,0,1,3.0,Mid,7,29.0,1111.111111111111
6705.09,house,2,2,2,North-East,76,suncity avenue,0.75,0,0,0,0,11.0,Under Construction,8,0.0,1118.553218525031
788.36,house,1,1,No,North-West,Alipur,independent,0.13,0,0,0,0,0.0,Relatively New,0,0.5,1648.9928459079608
960.0,house,7,4,2,,5,sheetla enclave,0.96,0,0,1,0,3.0,Mid,0,13.0,10000.0
1350.0,house,5,5,3+,,Sohna Road,sneh vihar,1.35,0,0,0,0,4.0,Relatively New,0,0.0,10000.0
4500.0,house,2,1,1,East,Laxman Vihar,not applicable,0.65,0,0,0,0,3.0,Mid,1,0.0,1444.4444444444443
8261.73,house,2,2,3,,36,independent,0.6579999999999999,0,0,0,0,4.0,Newly House,0,0.0,796.4433599258266
2250.05,house,1,1,No,,14,independent,4.6,0,0,0,0,1.0,undefined,0,0.0,20443.990133552586
4860.0,house,3,3,3+,,Sushant Lok Phase,independent,1.9,0,0,0,0,3.0,Old,0,39.0,3909.465020576132
2385.12,house,3,3,2,,63,signature global city,1.5,0,0,0,0,1.0,Newly House,0,0.5,6288.9917488428255
1400.01,house,5,4,3,East,Shivaji Nagar,independent,2.5,0,0,0,0,1.0,Old,0,0.0,17857.015307033522
1000.0,house,2,2,1,North-East,Daulatabad,independent,0.7,0,0,0,0,5.0,undefined,0,3.5,7000.0
5400.2699999999995,house,5,5,3+,,Dwarka Expressway Gurgaon,rattan vihar rajendra park,0.85,0,0,0,0,4.0,Newly House,0,0.0,1573.9953743053588
5812.47,house,9,9,3,North,54,suncity township,2.0,0,1,0,0,11.0,Relatively New,1,98.5,3440.8779744239537
8100.81,house,1,1,No,,Palam Vihar Extension,independent,0.7,0,0,0,0,1.0,undefined,0,0.5,864.1111197522223
4293.09,house,5,3,2,East,New Colony,independent,0.89,0,0,0,0,2.0,Old,2,0.0,2073.0988635225444
6867.63,house,1,1,No,,69,independent,0.8,0,0,0,0,1.0,undefined,0,3.5,1164.885120485524
900.0,house,3,2,2,,Golf Course Road,independent,1.6,0,0,0,0,41.0,Relatively New,0,0.0,17777.777777777777
1095.12,house,1,1,No,,81,independent,0.89,0,0,0,0,1.0,undefined,0,0.5,8126.963255168384
2680.0,house,1,1,No,,108,independent,1.34,0,0,0,0,1.0,undefined,0,0.5,5000.0
2125.0,house,5,5,3,,Jacobpura,independent,1.7,0,0,1,1,3.0,Mid,2,8.0,8000.0
4050.2699999999995,house,1,1,1,,39,independent,0.34,0,0,0,0,1.0,undefined,0,0.0,839.4502094922069
2000.0,house,2,2,2,North,Rajendra Park,independent,9.9,0,0,0,0,3.0,undefined,0,0.5,49500.0
4049.91,house,7,4,3+,,Ashok Vihar Phase,ashok vihar phase iii extension,0.4,0,0,1,0,4.0,Newly House,1,12.5,987.6762693491954
1650.04,house,1,1,No,,Sushant Lok Phase,independent,2.15,0,0,0,0,1.0,undefined,0,0.5,13029.987151826623
540.0,house,8,8,3+,North-West,C Block Sushant Lok Phase,ansal,1.85,0,0,0,0,5.0,Relatively New,9,4.0,34259.25925925926
540.02,house,4,2,1,,Saraswati Enclave,independent,0.45,0,0,0,0,2.0,Relatively New,0,0.0,8333.024702788785
4941.09,house,2,3,2,South-East,Sec,independent,0.5825,0,0,0,0,2.0,Relatively New,1,3.0,1178.889678188416
8099.91,house,5,4,3+,East,Near Euro International School,independent,1.7,0,0,0,0,3.0,Mid,7,19.0,2098.7887519737874
629.96,house,6,3,3,,West Rajiv Nagar,independent,0.46,0,0,0,0,3.0,Mid,0,0.0,7302.050923868182
980.99,house,5,4,1,,3,independent,0.8,0,0,0,0,2.0,Mid,0,0.0,8155.02706449607
4950.0,house,2,3,2,South-East,Bhimgarh Kheri Phase,independent,0.5825,0,0,0,0,2.0,Relatively New,1,0.0,1176.7676767676767
1080.0,house,4,4,3+,,Dlf Phase,independent,2.6,1,0,1,0,4.0,Relatively New,0,81.0,24074.074074074073
1349.98,house,5,5,2,East,Mianwali Colony,project mianwali colony,2.0,0,0,0,0,3.0,undefined,0,0.5,14815.034296804397
2340.09,house,3,2,1,North-East,Acharya Puri,independent,2.25,0,1,1,0,1.0,Old,1,28.0,9615.014807122803
8100.36,house,3,2,No,West,33,nitin vihar,0.85,0,0,0,0,1.0,Relatively New,2,0.0,1049.336078890321
1980.0,house,11,10,3,East,Rajiv Chowk,hans enclave,2.0,0,0,1,0,3.0,Old,4,0.0,10101.0101010101
4500.05,house,5,5,2,East,15,sector,10.0,0,0,0,0,2.0,Old,10,0.0,22221.975311385428
1080.01,house,5,4,3,North-West,Dlf Phase,independent,3.5,0,0,0,0,3.0,Old,3,0.0,32407.10734159869
7265.5199999999995,house,2,1,1,,Laxman Vihar,independent,0.55,0,0,0,0,1.0,Mid,0,7.5,757.0001871855009
4320.09,house,3,2,3+,,New Colony,independent,6.5,0,0,0,0,,Old,2,0.0,15045.982838320497
1200.03,house,2,2,1,North-East,Dlf Phase,independent,1.39,0,0,0,0,3.0,Old,7,0.0,11583.0437572394
1160.09,house,3,3,No,North-East,Dharam Colony,independent,0.7,0,0,0,0,1.0,Relatively New,4,4.0,6034.014602315338
5265.2699999999995,house,2,2,2,,8,independent,0.59,0,0,0,1,2.0,Mid,1,10.0,1120.550323155318
2249.97,house,5,5,2,,53,independent,4.0,1,0,0,0,3.0,Relatively New,4,0.0,17778.014817975352
3077.98,house,6,5,3,East,50,independent,12.5,1,1,1,0,4.0,Mid,5,64.5,40611.05010428918
4859.91,house,7,5,3+,,Dlf Phase,u block dlf phase,1.6,0,0,0,0,4.0,Old,0,0.0,3292.242037403985
4860.09,house,8,5,3+,East,Dlf Phase,dlf city plots phase,1.6,0,0,0,0,4.0,Old,2,19.0,3292.1201047717223
2700.19,house,7,7,3,South-West,Mianwali Colony,independent,2.9,0,0,0,0,2.0,Old,1,0.0,10739.98496402105
900.09,house,6,4,2,West,Palam Vihar Extension,palam vihar extension west zone rwa,0.4,0,0,0,0,2.0,Mid,5,0.0,4444.00004444
8509.41,house,2,2,3+,,39,independent,1.7,0,1,0,0,3.0,Mid,7,11.5,1997.788330800843
1000.0,house,3,3,No,,Sohna Road,cloudnine cottages,5.5,0,0,0,0,1.0,Mid,0,0.0,55000.0
3419.97,house,5,4,2,North,Uppals Southend,ss aaron ville,6.75,1,1,0,0,2.0,Old,11,0.0,19737.015236975763
10799.14,house,3,3,3+,West,Sohna Road,independent,5.5,1,1,1,1,2.0,Mid,9,9.0,5092.998146148675
1080.0,house,3,3,1,South-East,43,landmark house,2.75,0,0,1,0,2.0,Mid,4,0.0,25462.962962962964
2025.0,house,2,2,1,North-East,Baldev Nagar,independent,0.27,0,0,0,0,2.0,Mid,2,6.0,1333.3333333333333
8991.0,house,2,3,1,North,Ashok Vihar Phase,independent,0.7,0,0,1,0,1.0,Relatively New,4,0.0,778.5563341118897
1065.02,house,10,10,3+,,Sohna Road,independent,0.95,0,0,0,0,3.0,Newly House,0,6.5,8920.020281309271
2295.01,house,5,5,2,East,Dlf Phase,independent,8.1,0,0,0,0,4.0,Old,9,0.0,35293.96386072392
5399.98,house,4,4,3+,West,109,international city by sobha phase,7.0,0,0,0,0,2.0,Relatively New,21,52.5,12963.01097411472
4143.42,house,1,1,1,,Laxmna Vihar,independent,0.38,0,0,0,1,1.0,Relatively New,4,3.0,917.1167779274126
1170.05,house,7,3,1,North,Surat Nagar,independent,0.6,0,0,0,0,2.0,Mid,0,0.0,5127.985983504978
1125.15,house,2,2,1,North,Palam Vihar Extension,palam vihar extension west zone rwa,0.65,0,0,0,0,1.0,Mid,3,12.0,5777.007510109763
4520.91,house,4,4,2,,17B,independent,7.2,0,1,0,0,1.0,Old,3,0.0,15925.997199678826
1350.01,house,5,5,2,,Mianwali Colony,independent,1.5,0,0,0,0,3.0,Old,1,0.0,11111.028807194021
7000.35,house,5,7,2,East,50,nirvana country,10.0,0,1,0,0,4.0,Mid,1,80.5,14285.000035712499
4518.03,house,5,6,3+,East,Dlf Phase,dlf city plots phase,15.5,1,1,1,0,3.0,Mid,27,7.5,34306.98778007229
3240.05,house,6,5,3+,North,Dlf Phase,dlf city plots phase,9.54,1,1,1,0,3.0,Under Construction,27,6.0,29443.990061881756
2700.01,house,5,6,3+,East,Dlf Phase,dlf city plots phase,10.55,1,1,1,0,3.0,Mid,24,7.5,39073.9293558172
4466.36,house,6,7,3+,North,Dlf Phase,dlf city plots,17.3,1,1,1,0,3.0,Newly House,24,35.5,38734.0026330166
1557.03,house,9,9,3+,West,Palam Vihar,independent,3.65,0,1,1,0,3.0,Newly House,18,98.0,23442.065984598885
4517.96,house,6,8,2,North-East,Dlf Phase,independent,18.9,1,1,1,0,3.0,Relatively New,21,72.5,41833.039690479774
3239.97,house,8,5,3+,,South City,independent,9.0,0,1,1,0,3.0,Old,5,15.5,27778.034981805387
3600.0,house,5,5,2,North-East,54,emaar the palm springs,24.0,1,1,1,0,1.0,Old,23,57.5,66666.66666666667
8100.0,house,3,3,3,,40,independent,2.15,1,0,1,0,3.0,Mid,10,18.0,2654.320987654321
8100.0,house,6,3,3+,North-West,51,independent,2.25,0,0,0,0,3.0,Relatively New,7,16.0,2777.777777777778
7270.96,house,4,4,3+,East,112,experion windchants,7.46,0,1,1,0,2.0,Relatively New,16,30.0,10259.993178342336
2114.99,house,12,12,3+,West,Uppals Southend,uppal southend,6.75,0,0,0,1,3.0,Mid,10,0.0,31915.04451557691
539.99,house,8,4,3,West,105,independent,0.5995,0,0,0,0,3.0,Newly House,4,17.5,11102.05744550825
4500.34,house,4,5,3+,North-East,Nirvana Country,nirvana cedar crest,3.99,0,1,1,0,4.0,Newly House,19,24.5,8865.996791353542
1844.98,house,12,14,3+,East,46,independent,6.81,0,1,0,1,,Newly House,8,76.0,36910.96922459864
1800.01,house,5,5,3+,East,Dlf Phase,dlf city plots phase,6.5,1,1,1,0,3.0,Old,24,52.5,36110.910494941694
4500.13,house,4,4,3+,,17B,kothi,6.95,1,1,1,0,2.0,Old,6,0.0,15443.998284494002
6227.76,house,5,5,3+,South,109,international city by sobha phase,7.0,0,1,0,0,2.0,Relatively New,24,27.5,11239.99640320115
2494.01,house,3,3,3+,,63A,birla navya,3.85,0,1,0,0,4.0,Under Construction,27,41.0,15436.98702090208
2229.81,house,3,4,3,,82,vatika signature villas,3.2,1,1,1,0,1.0,Newly House,9,18.0,14350.998515568592
3240.04,house,8,6,3+,East,Malibu Town,malibu towne,8.81,1,1,0,1,3.0,Mid,5,39.5,27191.022333057615
540.0,house,4,4,3+,East,Sushant Lok Phase,independent,1.45,0,0,0,0,4.0,Relatively New,9,2.0,26851.85185185185
2700.0,house,4,4,3+,South-East,Dlf Phase,independent,8.9,1,1,1,0,2.0,Old,18,14.0,32962.96296296296
1934.98,house,9,9,3+,West,Dlf Phase,dlf city plots phase,6.5,1,1,1,0,3.0,Old,26,76.5,33592.07847109531
1836.03,house,9,9,3+,North-West,45,independent,4.49,0,0,0,1,3.0,Mid,13,71.5,24454.938100139978
8249.9,house,5,6,3,,48,vipul tatvam villa,22.0,0,1,0,0,3.0,Mid,14,39.0,26666.989902907917
3599.98,house,5,5,3+,South,109,international city by sobha phase,9.5,1,1,1,0,2.0,Relatively New,23,0.0,26389.035494641637
3240.0,house,4,4,3+,North-East,82,vatika india next,7.0,0,1,0,0,3.0,Relatively New,23,73.5,21604.938271604937
2250.05,house,5,4,2,North-West,14,independent,4.15,0,0,0,0,2.0,Old,9,34.5,18444.0345770094
2500.0,house,4,4,3,,Ansal Plaza,independent,2.9,0,1,0,0,2.0,Relatively New,9,26.5,11600.0
3150.02,house,5,6,3+,North-East,66,emaar mgf marbella,12.0,0,1,1,0,4.0,Newly House,6,28.0,38094.996222246205
6300.03,house,5,6,3+,East,72,tata primanti,8.5,1,1,1,0,10.0,Relatively New,26,37.5,13491.999244448043
3239.96,house,4,4,2,East,South City,independent,11.0,1,1,1,0,3.0,Newly House,7,29.0,33951.03643254855
1210.0,house,2,2,2,East,33,central park flower valley cerise floors,1.35,1,0,0,0,4.0,Newly House,24,25.5,11157.02479338843
2250.12,house,4,3,2,North-East,Laxman Vihar Phase,independent,1.9,0,0,1,0,2.0,Mid,6,18.5,8443.994098092546
1511.98,house,5,6,3+,East,56,independent,3.25,0,0,1,1,4.0,Relatively New,4,25.5,21494.99332001746
4518.0,house,6,6,3,East,Dlf Phase,dlf city plots,19.0,1,1,0,0,2.0,Relatively New,20,41.5,42054.00619743249
5199.43,house,9,9,2,North-West,Dlf Phase,independent,7.3,0,1,0,0,3.0,Relatively New,20,30.5,14040.000538520568
2699.97,house,6,4,3,East,55,independent,5.6,0,1,0,0,3.0,Old,8,44.0,20740.971195976254
1935.04,house,3,3,2,,A Block Sushant Lok Phase,independent,2.55,0,0,0,0,3.0,Relatively New,8,39.5,13178.022159748636
2000.0,house,3,3,2,North-East,Ansal Plaza,independent,2.4,0,0,1,0,2.0,Mid,9,0.0,12000.0
7000.15,house,4,4,1,,48,vipul tatvam villa,18.5,0,0,0,0,1.0,Mid,9,12.5,26428.005114176125
