area,property_type,bedRoom,bathroom,balcony,facing,sector,society_name,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score,rate
12185,flat,3,3,3,,Iffco Chowk,essel tower,1.6,0,0,0,0,4.0,Mid,13,0.0,1313.0898645876077
6789,flat,2,2,2,West,Sector 99A,raheja vanya,0.85,0,0,0,0,3.0,Under Construction,17,0.0,1252.0253351008985
7500,flat,2,2,2,,Sector 82A,vatika inxt floors,0.75,0,0,0,0,1.0,undefined,0,0.5,1000.0
7444,flat,4,4,3+,,Palam Vihar,palam vihar society,3.35,1,0,0,0,2.0,Newly House,12,2.5,4500.268672756582
8108,flat,3,3,3+,North-East,Sector 88A,godrej oasis,1.5,0,0,0,0,11.0,Newly House,13,2.5,1850.02466699556
6345,flat,4,4,3+,West,Sector 91,dlf new town heights,1.65,0,1,0,0,11.0,Mid,16,0.0,2600.472813238771
6967,flat,4,4,3+,East,Sector 91,dlf new town heights,2.0,1,1,1,0,16.0,Mid,18,0.0,2870.676044208411
6250,flat,4,4,3,North-East,Near Sector,sonata group housing society sector manesar,1.75,0,1,0,0,8.0,Newly House,5,0.0,2800.0
7627,flat,2,2,2,East,Sector 68,supertech hues,0.9,0,0,0,0,1.0,Newly House,8,0.0,1180.0183558410909
6703,flat,3,3,3,North-East,Sector 70,krrish florence estate,1.25,0,0,0,0,18.0,Under Construction,17,0.0,1864.836640310309
6506,flat,3,3,3+,,Sector 37C,piedmont taksila heights,1.0,0,0,0,0,8.0,Relatively New,9,23.0,1537.042729787888
6150,flat,3,3,No,,Dwarka Expressway Gurgaon,experion heartsong,1.08,0,0,0,0,6.0,Under Construction,0,0.0,1756.0975609756097
8928,flat,3,5,3,,Sector 85,ss the leaf,2.15,0,0,0,0,2.0,Newly House,0,0.0,2408.1541218637994
12106,flat,1,1,1,South,Sector 67,mm urbana,1.0,0,0,0,0,17.0,Relatively New,9,0.0,826.0366760284156
13074,flat,2,2,3,North-West,Sector 70A,aipl zen residences,1.65,0,0,0,0,23.0,Under Construction,21,0.0,1262.0468104635154
8081,flat,4,3,3+,North-East,Sector 90,dlf regal gardens,1.79,0,0,0,0,10.0,Mid,19,0.0,2215.072392030689
13136,flat,3,3,3,,Sector 85,godrej air,1.8,0,0,0,0,30.0,Under Construction,16,0.0,1370.2801461632157
10139,flat,3,3,3,,Gwal Pahari,suncity vatsal valley,1.45,0,0,0,0,4.0,Under Construction,9,2.5,1430.1213137390275
4731,flat,1,1,1,East,Block A Surya Vihar,shree shyam residency,0.22,0,0,0,0,2.0,Relatively New,0,7.5,465.0179666032551
5142,flat,2,2,1,,Sector 7,project krishna colony,0.36,0,0,0,0,0.0,Relatively New,0,0.0,700.1166861143524
4258,flat,2,2,1,,Sohna,mvn athens,0.25,0,0,0,0,0.0,Relatively New,12,0.0,587.1301080319399
7496,flat,3,3,3+,,Sector 79,mm antalya hills,1.15,1,0,0,0,1.0,Under Construction,0,0.0,1534.1515474919956
17441,flat,3,3,No,,Sohna Road,central park flower valley,1.65,0,0,0,0,1.0,undefined,0,0.0,946.0466716358007
12619,flat,4,4,3+,North,Sector 113,mm capital,2.9,1,1,0,0,11.0,Under Construction,9,0.0,2298.1218797052065
4546,flat,2,2,3,,Sector 92,ansal heights,0.6,0,0,0,1,11.0,Under Construction,10,0.0,1319.8416190057194
10000,flat,3,3,No,West,Malibu Town,malibu towne,2.4,0,0,0,0,0.0,Mid,6,33.5,2400.0
9904,flat,2,2,3,,Sector 70A,aipl zen residences,1.25,0,0,0,0,19.0,undefined,0,0.5,1262.1163166397416
15003,flat,2,2,3+,East,Sector 65,mm heights,2.15,0,0,0,0,28.0,undefined,0,0.5,1433.0467239885356
3970,flat,2,2,1,,Sohna,hcbs sports ville,0.295,0,0,0,0,4.0,undefined,0,0.0,743.0730478589421
5067,flat,2,2,2,East,Sohna,hcbs sports ville,0.38,0,0,0,0,9.0,undefined,0,0.5,749.9506611407144
12500,flat,2,2,3,East,Golf Course Road,jmd empire,1.5,0,0,0,0,7.0,undefined,0,0.0,1200.0
4105,flat,2,2,1,North-East,Sector 4,housing apna enclave,0.39,0,0,0,0,-1.0,undefined,0,0.5,950.0609013398295
6667,flat,3,4,No,,Sector 99,assotech blith,1.6,0,0,0,0,15.0,undefined,0,0.5,2399.8800059997
8504,flat,4,4,3,,Sector 68,pareena mi casa,1.7,0,0,0,0,2.0,Newly House,0,0.0,1999.0592662276576
14118,flat,3,3,3+,East,Sector 54,suncity heights,3.25,0,0,1,0,0.0,Old,25,25.5,2302.025782688766
8450,flat,2,2,3,East,Sector 111,lotus homz,0.6,0,0,0,0,9.0,Newly House,13,0.0,710.0591715976332
2700,flat,2,2,No,West,Sector 95,ramson kshitij sec gurugram,0.27,0,0,0,0,1.0,undefined,0,0.5,1000.0
8886,flat,2,1,1,,Chakkarpur,maruti vihar colony,0.95,0,0,0,0,1.0,Old,12,6.5,1069.097456673419
18492,flat,2,2,3,North-East,Sector 65,mm heights,2.65,1,0,0,0,4.0,Under Construction,7,14.0,1433.0521306510923
7643,flat,2,2,1,,Sector 79,supertech basera,0.36,0,0,0,0,4.0,Under Construction,15,0.0,471.0192332853592
9166,flat,2,2,3,,Sector 37D,signature global the millennia,0.55,0,0,0,0,3.0,Newly House,0,0.0,600.0436395374209
16923,flat,3,3,3,,Sector 89,mm soulitude,1.32,0,0,0,0,1.0,Under Construction,18,0.0,780.0035454706613
3975,flat,2,2,3,East,Sector 99A,raheja vanya,0.59,0,0,0,1,1.0,Under Construction,21,7.5,1484.2767295597484
4705,flat,2,2,1,East,Laxman Vihar,ganpati apartment laxman vihar phase,0.45,0,0,0,0,-0.5,Relatively New,8,18.5,956.4293304994686
6225,flat,3,3,2,South-East,Sector 37D,ramprastha the atrium,0.9,0,0,0,0,13.0,Relatively New,7,40.0,1445.7831325301204
10000,flat,2,2,2,East,Sector 79,mm golfestate,1.4,1,1,0,0,4.0,undefined,18,23.5,1400.0
6542,flat,2,2,3+,East,Sohna,eldeco accolade,0.95,1,0,0,0,6.0,Newly House,0,15.5,1452.1553041883217
18000,flat,3,3,3,South-East,Sector 65,mm heights,3.0,0,0,0,0,20.0,Under Construction,18,4.0,1666.6666666666667
17990,flat,3,3,2,,Sector 65,mm heights,3.67,0,1,0,0,27.0,Under Construction,8,0.0,2040.0222345747638
7500,flat,5,6,3+,,Sector 82A,vatika sovereign next,3.85,0,1,1,0,6.0,Newly House,27,36.0,5133.333333333333
17997,flat,3,3,3,East,Sector 65,mm heights,3.29,0,0,0,0,33.0,Under Construction,9,0.0,1828.0824581874756
18477,flat,2,2,3,North-East,Sector 65,mm heights,2.33,0,0,0,0,35.0,Under Construction,9,27.5,1261.0272230340424
14168,flat,3,3,3,East,Sector 65,mm heights,2.79,0,0,0,0,26.0,Under Construction,5,0.0,1969.226425748165
11724,flat,4,4,3,,Sector 41,south city floors,3.4,0,0,0,0,0.0,undefined,0,0.5,2900.0341180484475
7272,flat,2,2,1,,Sector 12,allure homes,0.72,0,0,0,1,2.0,Relatively New,3,28.5,990.0990099009902
7036,flat,2,2,1,North,Sector 104,zara aavaas,0.4,0,0,0,0,4.0,Relatively New,9,10.0,568.5048322910744
4105,flat,2,2,2,,Sector 95,sidhartha ncr one phase,0.56,0,0,0,0,10.0,Relatively New,17,18.5,1364.1900121802682
6790,flat,3,3,3,,Sector 71,chd avenue,1.1,0,0,0,1,11.0,Relatively New,19,0.0,1620.0294550810015
5420,flat,2,2,3,South-East,Sector 37D,ramprastha the edge towers,0.71,0,0,0,1,10.0,Newly House,13,0.0,1309.9630996309963
6024,flat,2,2,3+,,Sector 79,supertech araville,0.78,0,0,0,1,0.0,Newly House,20,0.0,1294.820717131474
5882,flat,2,2,3,,Sector 37C,imperia aashiyara,0.4,0,0,0,0,3.0,Under Construction,24,0.0,680.0408024481469
11716,flat,3,2,2,East,Sector 113,la vida by tata housing,1.85,0,0,0,0,7.0,Newly House,4,0.0,1579.0372140662341
12181,flat,2,2,1,,Sector 102,shapoorji pallonji joyville gurugram,1.1,0,0,0,0,8.0,Under Construction,23,0.0,903.0457269518103
12250,flat,2,2,2,,Sector 61,smart world orchard,1.41,1,0,0,0,2.0,Under Construction,18,0.0,1151.0204081632653
7455,flat,3,3,3,North,Sector 79,supertech araville,1.45,0,0,0,0,3.0,Relatively New,0,14.0,1945.0033534540578
13500,flat,3,3,2,North-East,Sector 61,smart world orchard,2.2,0,0,0,0,1.0,Under Construction,9,0.0,1629.6296296296296
9909,flat,2,2,3,East,Sector 33,unitech the residences,1.1,0,0,0,0,9.0,Mid,8,41.5,1110.1019275406197
9876,flat,3,4,3+,South,Sector 102,emaar imperial gardens,2.05,0,1,0,0,14.0,Relatively New,23,0.0,2075.739165654111
5000,flat,3,2,3,,Sector 92,sare homes,0.6,0,0,0,0,4.0,Mid,9,18.0,1200.0
4820,flat,2,3,3,,Sector 89,greenopolis,0.8,1,0,0,1,8.0,Under Construction,17,0.0,1659.7510373443984
7032,flat,2,2,2,East,Sector 84,pivotal devaan,0.41,0,0,0,0,10.0,Newly House,5,16.5,583.0489192263935
5548,flat,3,3,3,East,Sector 73,today callidora,0.9,0,1,0,0,3.0,Under Construction,19,0.0,1622.2062004325883
5888,flat,2,2,1,East,Krishna Colony,m m residency krishna colony gurgaon,0.54,0,0,0,0,3.0,Relatively New,8,6.5,917.1195652173913
7585,flat,3,2,2,,Sector 36,signature global park,0.82,0,0,0,0,2.0,Newly House,4,0.0,1081.081081081081
6734,flat,3,3,3+,North,Sector 71,chd avenue,1.0,0,0,0,0,3.0,Relatively New,1,15.5,1485.001485001485
9024,flat,3,4,3,,Sector 56,park royal apartment,1.85,0,1,0,0,7.0,Old,12,20.0,2050.0886524822695
8000,flat,3,3,2,West,Sector 83,vatika boulevard residences and heights,1.42,0,0,0,0,2.0,Relatively New,23,22.5,1775.0
9166,flat,2,2,3,,Sector 37D,signature global the millennia,0.55,0,0,0,0,3.0,Newly House,18,0.0,600.0436395374209
15980,flat,2,2,3,,Sector 65,mm heights,2.29,1,0,0,0,8.0,Under Construction,5,0.0,1433.0413016270338
10601,flat,2,2,2,,Sector 102,shapoorji pallonji joyville gurugram,0.97,0,0,0,0,12.0,Under Construction,10,7.5,915.0080181114989
28000,flat,3,4,3,,Sector 53,tulip monsella,8.25,0,1,0,0,8.0,Under Construction,12,14.0,2946.4285714285716
4444,flat,2,2,1,East,Ashok Vihar Phase,shyamkunj ashok vihar pahse,0.3,0,0,0,0,1.0,Relatively New,3,5.5,675.0675067506751
14335,flat,2,2,3,East,Sector-33,godrej nature plus,1.65,0,0,0,0,1.0,Under Construction,15,0.0,1151.0289501220789
15793,flat,2,2,2,,Sector 65,mm heights,1.99,0,0,0,0,26.0,Under Construction,0,0.0,1260.0519217374786
12500,flat,2,2,3,,Sector 68,mm the marina,1.0,0,0,0,0,21.0,Relatively New,15,0.0,800.0
26562,flat,3,3,3,,Sector 62,emaar digihomes,4.25,1,0,0,0,8.0,Under Construction,8,10.5,1600.03011821399
5000,flat,4,4,3,East,Sector 78,umang monsoon breeze,1.25,0,1,1,1,2.0,Relatively New,15,1.0,2500.0
6300,flat,3,3,3,,Sector 83,mapsko paradise,0.95,0,0,0,0,1.0,Mid,0,0.0,1507.936507936508
7777,flat,3,2,2,,Sector 4,cancon enclave,1.05,0,0,0,0,2.0,Newly House,0,17.5,1350.1350135013502
14100,flat,4,5,3+,,Sector 72,tata primanti,4.1,0,1,0,1,39.0,Newly House,23,0.0,2907.801418439716
6983,flat,2,2,2,North-East,Sector 90,mrg world ultimus,0.5,0,0,0,0,1.0,Under Construction,6,0.0,716.0246312473149
5892,flat,4,3,3,,Sector 1,sonata group housing gh,1.65,0,1,0,0,8.0,Newly House,5,0.0,2800.4073319755603
10158,flat,3,3,3,North-East,Sector 70A,bptp pedestal,1.6,0,1,0,1,2.0,Newly House,17,0.0,1575.1132112620594
13750,flat,3,2,3,South,Sector 61,smart world orchard,2.1,0,0,0,0,3.0,Under Construction,28,0.0,1527.2727272727273
3648,flat,4,4,3,,Sector 1,hsiidc sidco aravali,0.9,0,0,0,0,7.0,Mid,0,0.0,2467.1052631578946
7772,flat,2,2,3+,North-East,Sector 79,godrej aria,1.1,0,0,0,0,4.0,Newly House,9,10.0,1415.3371075656203
6739,flat,2,2,3+,,Sector 99,assotech blith,0.92,0,0,0,0,22.0,Under Construction,14,0.0,1365.1877133105802
5556,flat,3,3,2,,Sector 92,sare crescent parc,0.7,0,0,0,0,14.0,Under Construction,13,0.0,1259.899208063355
6325,flat,3,4,2,,Sector 70,unitech vistas,0.99,0,0,0,0,11.0,Under Construction,0,0.0,1565.2173913043478
6061,flat,2,2,3+,North,Sector 79,supertech araville,0.715,0,0,0,1,17.0,Newly House,17,15.5,1179.6733212341198
6429,flat,2,2,3,,Sector 103,ansal housing highland park,0.875,0,0,0,0,3.0,Newly House,15,0.0,1361.0203764193498
6862,flat,3,2,2,,Sector 69,tulip white,0.91,0,0,0,0,12.0,Mid,14,10.0,1326.1439813465463
6377,flat,3,4,3+,,Sector 82,mapsko casa bella,1.25,0,0,0,0,8.0,Under Construction,0,0.0,1960.169358632586
10531,flat,2,2,2,North-East,Sector 47,unitech uniworld gardens,1.05,0,0,0,0,3.0,Relatively New,4,18.5,997.0563099420758
5038,flat,2,2,3+,,Sector 37C,ild grand,0.66,0,0,0,0,14.0,undefined,0,0.0,1310.0436681222707
13969,flat,2,2,No,,Sector 113,mm capital,1.83,0,0,0,0,7.0,undefined,0,0.0,1310.0436681222707
4800,flat,2,2,2,,Sector 70,unitech vistas,0.5256000000000001,0,0,0,1,9.0,Under Construction,9,0.0,1095.0000000000002
5797,flat,2,2,3,North-East,Sector 37D,ramprastha the edge towers,0.8,0,0,0,0,2.0,Relatively New,14,14.5,1380.0241504226324
12000,flat,3,2,No,,Sector 89,smart world gems,1.71,0,0,0,0,3.0,undefined,0,0.5,1425.0
9286,flat,1,1,No,,Sector 83,sapphire eighty three,0.65,0,0,0,0,6.0,undefined,0,3.5,699.9784622011631
6510,flat,3,3,No,,Sector 99A,pareena coban residences,1.3,0,0,0,0,16.0,undefined,0,0.0,1996.9278033794162
5384,flat,3,3,3+,West,Sector 92,sare crescent parc,0.82,0,0,0,0,12.0,undefined,0,0.5,1523.0312035661216
41245,flat,3,3,3,East,Sector 54,dlf the grove,5.7,0,0,0,0,1.0,undefined,0,3.5,1381.9856952357861
10945,flat,1,1,2,,Sector 63,baani city center,0.88,0,0,0,0,4.0,undefined,0,3.5,804.0201005025126
9851,flat,4,4,3,,Sector 110,indiabulls enigma,4.0,0,0,0,0,17.0,Newly House,0,0.0,4060.5014719317837
8075,flat,3,4,3,North-East,Sector 85,ss the leaf,1.93,0,1,0,0,7.0,Relatively New,30,15.0,2390.092879256966
13269,flat,4,4,3,South-East,Sector 113,smart world one dxp,3.45,1,1,0,0,11.0,Under Construction,26,27.0,2600.0452181777073
7727,flat,3,3,3,South,Sector 56,sukhshanti apartment,1.7,1,0,0,0,4.0,Mid,9,0.0,2200.0776497994048
15998,flat,3,5,3+,West,Sector 65,mm golfestate,6.15,0,1,0,0,1.0,Relatively New,9,19.5,3844.230528816102
7865,flat,3,3,3+,North,Palam Vihar,bestech park view residency,1.4,0,0,0,0,6.0,Old,23,61.0,1780.0381436745074
7400,flat,3,3,2,South-West,Sector 84,ss almeria,1.48,0,1,0,0,1.0,Newly House,23,49.0,2000.0
7510,flat,4,4,3+,South-East,Sector 33,jmd gardens,3.25,0,1,0,0,17.0,Old,27,70.5,4327.563249001331
8514,flat,3,2,3+,South-East,Kanahi,cghs agrim apartment,1.49,0,0,0,0,1.0,Old,13,29.0,1750.0587268029128
4599,flat,2,2,2,South-East,Sector-11,global hill view,0.3,0,0,0,0,16.0,Relatively New,0,0.0,652.3157208088714
13000,flat,3,3,3,South-East,Sector 67,ireo victory valley,3.49,0,1,0,0,19.0,Relatively New,18,0.0,2684.6153846153848
14257,flat,2,2,3,,Sector 62,emaar digihomes,2.15,0,0,0,0,31.0,Under Construction,23,0.0,1508.0311425966192
9333,flat,2,2,3,,Sector-33,godrej nature plus,1.4,0,0,0,0,14.0,Under Construction,16,0.0,1500.0535733419051
14214,flat,3,3,2,South-West,Dlf Phase,dlf carlton estate,2.0,0,0,0,0,5.0,Mid,19,17.0,1407.0634585619812
14110,flat,3,3,2,,Sector 61,smart world orchard,2.3,1,0,0,0,2.0,Under Construction,20,0.0,1630.049610205528
7248,flat,2,1,3,,Sohna,signature global park,0.54,0,0,0,0,1.0,Under Construction,17,3.0,745.0331125827814
6921,flat,4,3,3,South-West,Sector 9A,railway officers rpf society,1.25,0,1,0,0,1.0,Old,10,13.5,1806.0973847709868
10603,flat,2,2,1,East,Sector 85,godrej air,1.05,0,0,0,0,15.0,Under Construction,14,0.0,990.2857681788173
8620,flat,3,4,3,West,Sector 77,emaar mgf palm hills,1.25,0,1,0,0,1.0,Relatively New,22,23.5,1450.1160092807424
9090,flat,1,1,1,North,Sector 28,maruti vihar,1.0,1,0,1,0,1.0,Old,14,28.5,1100.1100110011
7391,flat,5,5,2,North-West,Sector 14,vasant appartments,1.7,1,0,1,0,2.0,Old,10,57.5,2300.0947097821677
4666,flat,4,6,2,East,Sector 86,ansal heights,1.3,0,1,0,1,11.0,Newly House,18,0.0,2786.112301757394
16960,flat,3,3,3,,Sector 102,shapoorji pallonji joyville gurugram,2.12,0,0,0,0,9.0,Relatively New,17,12.0,1250.0
33209,flat,3,4,3+,South,Sector 61,puri the aravallis,3.9,0,1,0,0,33.0,Under Construction,28,0.0,1174.3804390376104
11516,flat,3,3,3+,North,Nirvana Country,the close north,3.0,0,1,0,0,14.0,Old,24,34.5,2605.071205279611
14202,flat,3,3,2,North,Sector 61,smart world orchard,2.2,0,0,0,0,4.0,Under Construction,29,0.0,1549.077594704971
8181,flat,3,3,3,North-West,Sector 102,emaar gurgaon greens,1.35,0,1,0,0,5.0,Relatively New,26,8.0,1650.1650165016501
10500,flat,3,2,2,,Sector-33,godrej nature plus,1.67,0,0,0,0,18.0,Under Construction,16,0.0,1590.4761904761904
6666,flat,2,2,2,South-West,Sector 103,landmark the residency,0.9,0,0,0,0,1.0,Relatively New,8,3.0,1350.1350135013502
11500,flat,4,4,3+,East,Sector 113,mm capital,2.37,1,0,0,0,20.0,Under Construction,28,0.5,2060.8695652173915
9900,flat,3,3,3+,North,Sector 102,emaar imperial gardens,1.98,0,1,0,0,9.0,Relatively New,19,33.5,2000.0
17619,flat,4,4,3,North-West,Dlf Phase,dlf belvedere towers,3.7,0,1,0,0,18.0,Old,7,44.0,2100.0056756910153
17000,flat,4,4,3+,,Sector 111,mm crown,4.67,0,0,0,0,8.0,Under Construction,0,0.0,2747.0588235294117
8206,flat,2,2,3,,Sector 79,godrej,1.29,0,0,0,0,4.0,Newly House,0,0.0,1572.0204728247625
15240,flat,3,3,3+,North-West,Sector 48,central park resorts,3.65,0,0,0,1,9.0,Relatively New,28,43.5,2395.0131233595803
7727,flat,3,3,3,South,Sector 56,sukhshanti apartment,1.7,1,0,0,0,4.0,Mid,9,0.0,2200.0776497994048
15998,flat,3,5,3+,West,Sector 65,mm golfestate,6.15,0,1,0,0,1.0,Relatively New,9,19.5,3844.230528816102
7865,flat,3,3,3+,North,Palam Vihar,bestech park view residency,1.4,0,0,0,0,6.0,Old,23,61.0,1780.0381436745074
7400,flat,3,3,2,South-West,Sector 84,ss almeria,1.48,0,1,0,0,1.0,Newly House,23,49.0,2000.0
13000,flat,3,3,3,South-East,Sector 67,ireo victory valley,3.49,0,1,0,0,19.0,Relatively New,18,0.0,2684.6153846153848
14257,flat,2,2,3,,Sector 62,emaar digihomes,2.15,0,0,0,0,31.0,Under Construction,23,0.0,1508.0311425966192
14214,flat,3,3,2,South-West,Dlf Phase,dlf carlton estate,2.0,0,0,0,0,5.0,Mid,19,17.0,1407.0634585619812
7248,flat,2,1,3,,Sohna,signature global park,0.54,0,0,0,0,1.0,Under Construction,17,3.0,745.0331125827814
6921,flat,4,3,3,South-West,Sector 9A,railway officers rpf society,1.25,0,1,0,0,1.0,Old,10,13.5,1806.0973847709868
10603,flat,2,2,1,East,Sector 85,godrej air,1.05,0,0,0,0,15.0,Under Construction,14,0.0,990.2857681788173
8620,flat,3,4,3,West,Sector 77,emaar mgf palm hills,1.25,0,1,0,0,1.0,Relatively New,22,23.5,1450.1160092807424
9090,flat,1,1,1,North,Sector 28,maruti vihar,1.0,1,0,1,0,1.0,Old,14,28.5,1100.1100110011
7391,flat,5,5,2,North-West,Sector 14,vasant appartments,1.7,1,0,1,0,2.0,Old,10,57.5,2300.0947097821677
4666,flat,4,6,2,East,Sector 86,ansal heights,1.3,0,1,0,1,11.0,Newly House,18,0.0,2786.112301757394
16960,flat,3,3,3,,Sector 102,shapoorji pallonji joyville gurugram,2.12,0,0,0,0,9.0,Relatively New,17,12.0,1250.0
11516,flat,3,3,3+,North,Nirvana Country,the close north,3.0,0,1,0,0,14.0,Old,24,34.5,2605.071205279611
8181,flat,3,3,3,North-West,Sector 102,emaar gurgaon greens,1.35,0,1,0,0,5.0,Relatively New,26,8.0,1650.1650165016501
6666,flat,2,2,2,South-West,Sector 103,landmark the residency,0.9,0,0,0,0,1.0,Relatively New,8,3.0,1350.1350135013502
9900,flat,3,3,3+,North,Sector 102,emaar imperial gardens,1.98,0,1,0,0,9.0,Relatively New,19,33.5,2000.0
17619,flat,4,4,3,North-West,Dlf Phase,dlf belvedere towers,3.7,0,1,0,0,18.0,Old,7,44.0,2100.0056756910153
8206,flat,2,2,3,,Sector 79,godrej,1.29,0,0,0,0,4.0,Newly House,0,0.0,1572.0204728247625
19363,flat,3,3,3+,,Sector 53,tulip monsella,5.6,0,0,0,0,1.0,Under Construction,8,23.0,2892.1138253369827
5832,flat,4,4,3,East,Sector 92,sare crescent parc royal greens phase,1.25,0,1,0,0,20.0,Relatively New,16,0.0,2143.347050754458
9777,flat,2,2,3+,North-West,Sector 70A,aipl club residences,1.27,0,0,0,1,24.0,Relatively New,24,13.5,1298.9669632811701
6542,flat,3,2,3+,,Sector 108,experion the heartsong,1.36,1,1,0,0,2.0,Relatively New,18,34.5,2078.874961785387
8160,flat,3,3,3,South-East,Sector 37D,signature global city,1.0,0,0,0,0,4.0,Under Construction,9,17.0,1225.4901960784314
9334,flat,4,5,3+,,Sector 48,bestech park view city,4.25,1,0,0,0,14.0,Mid,19,29.5,4553.2461967002355
9473,flat,3,3,3+,South,Sector 83,emaar palm gardens,1.8,0,0,0,0,9.0,Relatively New,0,0.0,1900.1372321334318
6597,flat,3,4,2,North-East,Sector 71,chd avenue,1.25,1,1,1,1,14.0,Relatively New,27,48.5,1894.8006669698348
5897,flat,2,2,1,South-East,Sohna,mvn athens,0.27,0,0,0,1,4.0,Relatively New,7,23.5,457.8599287773444
18181,flat,3,3,1,,Sector 59,mahindra luminare,5.5,0,1,0,0,26.0,Under Construction,12,21.0,3025.1361311259006
4271,flat,3,3,3,North-West,Sector 92,raheja navodaya,0.85,0,0,0,0,2.0,Relatively New,23,9.5,1990.1662374151254
7725,flat,2,2,2,North-East,Sector-33,godrej nature plus,1.07,0,0,0,0,14.0,Under Construction,18,0.0,1385.1132686084143
10895,flat,1,1,1,South-West,Sector 67,mm urbana,0.95,0,0,0,0,17.0,Relatively New,9,0.0,871.9596145020652
11845,flat,2,3,3,South-West,Sector 108,experion the heartsong,0.87,0,1,0,0,2.0,Relatively New,24,21.5,734.4871253693542
23401,flat,4,5,3,North-East,Sector 108,sobha city,4.1,1,1,0,0,25.0,Newly House,22,15.5,1752.0618776975343
9182,flat,2,2,3+,West,Sector-33,godrej nature plus,1.27,0,0,0,0,9.0,Under Construction,13,0.0,1383.1409279024178
12782,flat,2,2,2,East,Sector 61,smart world orchard,1.47,1,0,0,0,4.0,Under Construction,11,11.0,1150.0547645125957
15681,flat,3,4,3,East,Sector 66,emaar mgf the palm drive,3.45,0,1,0,0,6.0,Relatively New,22,27.5,2200.114788597666
7539,flat,2,2,3,East,Palam Vihar,bestech park view residency,1.18,1,0,0,0,5.0,Old,22,12.0,1565.1943228544899
8072,flat,3,4,3+,East,Palam Vihar,bestech park view residency,1.55,0,1,0,0,4.0,Old,22,12.0,1920.2180376610506
14376,flat,3,4,3,East,Sector 67,mm merlin,3.39,0,1,0,0,14.0,Relatively New,7,26.5,2358.0968280467446
9221,flat,3,3,3+,North-West,Sector 86,dlf the skycourt,1.54,0,1,0,0,15.0,Relatively New,30,0.0,1670.10085674005
8606,flat,3,3,3,East,Sector 102,emaar gurgaon greens,1.42,0,1,0,0,7.0,Relatively New,25,0.0,1650.0116198001394
10000,flat,3,3,2,North-East,Sector 30,afnhb jalvayu vihar,1.3,0,0,0,0,2.0,Old,4,0.0,1300.0
14516,flat,3,3,2,West,Dlf Phase,dlf regency park,2.25,0,1,0,0,16.0,Old,22,0.0,1550.013777900248
14583,flat,3,4,3,North-East,Sector 67,ireo victory valley,3.5,0,1,1,0,24.0,Relatively New,28,39.5,2400.0548583967634
19200,flat,4,6,3+,North-East,Sector 22,ambience creacions,4.8,0,1,1,0,10.0,Newly House,9,36.5,2500.0
8047,flat,2,2,2,,Sector 92,signature global city,0.78,0,0,0,0,2.0,Under Construction,15,17.5,969.3053311793215
4888,flat,3,3,2,North-West,Sector 9A,the khushboo cooperative housing society ltd,0.88,0,0,0,0,2.0,Old,6,29.5,1800.3273322422258
10007,flat,3,3,3,North-East,Sector 102,adani mk oyster grande,2.6,1,1,0,0,2.0,Relatively New,25,15.0,2598.181273108824
13765,flat,4,4,3,South-East,Dlf Phase,dlf belvedere towers,3.4,0,1,0,0,1.0,Old,7,0.0,2470.0326916091535
14478,flat,3,4,2,East,Sector 108,sobha city,2.9,0,0,0,0,8.0,Newly House,21,0.0,2003.0390937974857
4651,flat,2,2,2,South,Sector 108,raheja vedaanta,0.7,0,0,0,0,12.0,Mid,21,8.0,1505.0526768436896
9740,flat,3,3,3+,West,Sector 86,dlf the skycourt,1.5,1,0,0,0,18.0,Relatively New,30,0.0,1540.041067761807
9552,flat,3,3,3,North,Gwal Pahari,suncity vatsal valley,1.28,0,0,0,0,1.0,Relatively New,13,50.0,1340.033500837521
14800,flat,3,3,3+,North-West,Sector 113,mm capital,2.51,1,0,0,0,2.0,Under Construction,9,0.0,1695.9459459459456
18571,flat,4,5,3+,North-East,Dlf Phase,dlf city plots phase,6.5,0,1,0,0,3.0,Newly House,8,55.5,3500.0807710947174
14500,flat,3,3,1,,Heritage City,unitech heritage city,3.63,0,1,0,0,11.0,Old,17,0.0,2503.448275862069
8604,flat,3,3,3,,Sector 79,bestech altura,1.85,0,1,0,0,7.0,Under Construction,16,15.0,2150.1627150162717
8521,flat,4,6,3,,Sector 103,indiabulls centrum park,2.45,0,1,0,0,5.0,Relatively New,15,0.0,2875.249383875132
6509,flat,3,4,2,North-East,Sector 85,orris aster court premier,1.38,0,1,0,0,6.0,Relatively New,14,0.0,2120.1413427561833
11028,flat,4,4,3+,East,Gwal Pahari,paras quartier,5.9,1,1,1,0,19.0,Newly House,31,29.5,5350.018135654697
6134,flat,4,6,3+,West,Sector 82,mapsko casa bella,3.0,0,1,1,0,25.0,Relatively New,26,71.0,4890.772742093251
11426,flat,4,4,3+,,Sector 1,samadhan shri kamal cghs,2.01,0,0,0,0,10.0,Mid,0,34.0,1759.1458078067562
11938,flat,4,4,3+,North,Sector 38,navjyoti apartment,2.1,0,0,0,0,10.0,Old,6,52.5,1759.0886245602278
13281,flat,3,4,3+,East,Dlf Phase,ambience lagoon,4.25,0,1,0,0,3.0,Old,26,27.5,3200.06023642798
12318,flat,3,4,3,East,Sector 49,orchid petals,2.55,1,0,0,0,8.0,Relatively New,9,29.0,2070.141256697516
