area,property_type,bedRoom,bathroom,balcony,sector,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score
7510.0,flat,4,4,3+,33,3.25,0,1,0,0,High Floor,Old,High,High
4599.0,flat,2,2,2,11,0.3,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
13000.0,flat,3,3,3,67,3.49,0,1,0,0,High Floor,Relatively New,Medium,Unfurnished
14257.0,flat,2,2,3,62,2.15,0,0,0,0,High Floor,Under Construction,High,Unfurnished
9333.0,flat,2,2,3,33,1.4,0,0,0,0,High Floor,Under Construction,Medium,Unfurnished
14214.0,flat,3,3,2,Dlf Phase,2.0,0,0,0,0,Mid Floor,Mid,High,Medium
14110.0,flat,3,3,2,61,2.3,1,0,0,0,Low Floor,Under Construction,High,Unfurnished
7248.0,flat,2,1,3,Sohna,0.54,0,0,0,0,Low Floor,Under Construction,Medium,Low
6921.0,flat,4,3,3,9A,1.25,0,1,0,0,Low Floor,Old,Low,Medium
10603.0,flat,2,2,1,85,1.05,0,0,0,0,High Floor,Under Construction,Medium,Unfurnished
8620.0,flat,3,4,3,77,1.25,0,1,0,0,Low Floor,Relatively New,High,Medium
9090.0,flat,1,1,1,28,1.0,1,0,1,0,Low Floor,Old,Medium,Medium
7391.0,flat,5,5,2,14,1.7,1,0,1,0,Low Floor,Old,Low,High
4666.0,flat,4,6,2,86,1.3,0,1,0,1,High Floor,Newly House,Medium,Unfurnished
16960.0,flat,3,3,3,102,2.12,0,0,0,0,Mid Floor,Relatively New,Medium,Medium
3689.8888888888887,flat,3,4,3+,61,3.9,0,1,0,0,High Floor,Under Construction,High,Unfurnished
11516.0,flat,3,3,3+,Nirvana Country,3.0,0,1,0,0,High Floor,Old,High,High
14202.0,flat,3,3,2,61,2.2,0,0,0,0,Mid Floor,Under Construction,High,Unfurnished
8181.0,flat,3,3,3,102,1.35,0,1,0,0,Mid Floor,Relatively New,High,Low
10500.0,flat,3,2,2,33,1.67,0,0,0,0,High Floor,Under Construction,Medium,Unfurnished
6666.0,flat,2,2,2,103,0.9,0,0,0,0,Low Floor,Relatively New,Low,Low
11500.0,flat,4,4,3+,113,2.37,1,0,0,0,High Floor,Under Construction,High,Low
9900.0,flat,3,3,3+,102,1.98,0,1,0,0,Mid Floor,Relatively New,High,High
1957.6666666666667,flat,4,4,3,Dlf Phase,3.7,0,1,0,0,High Floor,Old,Low,High
17000.0,flat,4,4,3+,111,4.67,0,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
8206.0,flat,2,2,3,79,1.29,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
15240.0,flat,3,3,3+,48,3.65,0,0,0,1,Mid Floor,Relatively New,High,High
2151.4444444444443,flat,3,3,3+,53,5.6,0,0,0,0,Low Floor,Under Construction,Low,Medium
5832.0,flat,4,4,3,92,1.25,0,1,0,0,High Floor,Relatively New,Medium,Unfurnished
9777.0,flat,2,2,3+,70A,1.27,0,0,0,1,High Floor,Relatively New,High,Medium
6542.0,flat,3,2,3+,108,1.36,1,1,0,0,Low Floor,Relatively New,Medium,High
8160.0,flat,3,3,3,37D,1.0,0,0,0,0,Mid Floor,Under Construction,Low,Medium
9334.0,flat,4,5,3+,48,4.25,1,0,0,0,High Floor,Mid,High,Medium
9473.0,flat,3,3,3+,83,1.8,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
6597.0,flat,3,4,2,71,1.25,1,1,1,1,High Floor,Relatively New,High,High
5897.0,flat,2,2,1,Sohna,0.27,0,0,0,1,Mid Floor,Relatively New,Low,Medium
2020.111111111111,flat,3,3,1,59,5.5,0,1,0,0,High Floor,Under Construction,Medium,Medium
4271.0,flat,3,3,3,92,0.85,0,0,0,0,Low Floor,Relatively New,High,Low
7725.0,flat,2,2,2,33,1.07,0,0,0,0,High Floor,Under Construction,Medium,Unfurnished
10895.0,flat,1,1,1,67,0.95,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
11845.0,flat,2,3,3,108,0.87,0,1,0,0,Low Floor,Relatively New,High,Medium
2600.111111111112,flat,4,5,3,108,4.1,1,1,0,0,High Floor,Newly House,High,Medium
9182.0,flat,2,2,3+,33,1.27,0,0,0,0,Mid Floor,Under Construction,Medium,Unfurnished
12782.0,flat,2,2,2,61,1.47,1,0,0,0,Mid Floor,Under Construction,Medium,Medium
15681.0,flat,3,4,3,66,3.45,0,1,0,0,Mid Floor,Relatively New,High,Medium
7539.0,flat,2,2,3,Palam Vihar,1.18,1,0,0,0,Mid Floor,Old,High,Medium
8072.0,flat,3,4,3+,Palam Vihar,1.55,0,1,0,0,Mid Floor,Old,High,Medium
14376.0,flat,3,4,3,67,3.39,0,1,0,0,High Floor,Relatively New,Low,Medium
9221.0,flat,3,3,3+,86,1.54,0,1,0,0,High Floor,Relatively New,High,Unfurnished
8606.0,flat,3,3,3,102,1.42,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
10000.0,flat,3,3,2,30,1.3,0,0,0,0,Low Floor,Old,Low,Unfurnished
14516.0,flat,3,3,2,Dlf Phase,2.25,0,1,0,0,High Floor,Old,High,Unfurnished
14583.0,flat,3,4,3,67,3.5,0,1,1,0,High Floor,Relatively New,High,High
2133.333333333333,flat,4,6,3+,22,4.8,0,1,1,0,Mid Floor,Newly House,Low,High
8047.0,flat,2,2,2,92,0.78,0,0,0,0,Low Floor,Under Construction,Medium,Medium
4888.0,flat,3,3,2,9A,0.88,0,0,0,0,Low Floor,Old,Low,Medium
10007.0,flat,3,3,3,102,2.6,1,1,0,0,Low Floor,Relatively New,High,Medium
13765.0,flat,4,4,3,Dlf Phase,3.4,0,1,0,0,Low Floor,Old,Low,Unfurnished
14478.0,flat,3,4,2,108,2.9,0,0,0,0,Mid Floor,Newly House,High,Unfurnished
4651.0,flat,2,2,2,108,0.7,0,0,0,0,High Floor,Mid,High,Low
9740.0,flat,3,3,3+,86,1.5,1,0,0,0,High Floor,Relatively New,High,Unfurnished
9552.0,flat,3,3,3,Gwal Pahari,1.28,0,0,0,0,Low Floor,Relatively New,Medium,High
14800.0,flat,3,3,3+,113,2.51,1,0,0,0,Low Floor,Under Construction,Low,Unfurnished
2063.4444444444443,flat,4,5,3+,Dlf Phase,6.5,0,1,0,0,Mid Floor,Newly House,Low,High
8604.0,flat,3,3,3,79,1.85,0,1,0,0,Mid Floor,Under Construction,Medium,Medium
8521.0,flat,4,6,3,103,2.45,0,1,0,0,Mid Floor,Relatively New,Medium,Unfurnished
6509.0,flat,3,4,2,85,1.38,0,1,0,0,Mid Floor,Relatively New,Medium,Unfurnished
11028.0,flat,4,4,3+,Gwal Pahari,5.9,1,1,1,0,High Floor,Newly House,High,Medium
6134.0,flat,4,6,3+,82,3.0,0,1,1,0,High Floor,Relatively New,High,High
11426.0,flat,4,4,3+,1,2.01,0,0,0,0,Mid Floor,Mid,Low,High
11938.0,flat,4,4,3+,38,2.1,0,0,0,0,Mid Floor,Old,Low,High
13281.0,flat,3,4,3+,Dlf Phase,4.25,0,1,0,0,Mid Floor,Old,High,Medium
12318.0,flat,3,4,3,49,2.55,1,0,0,0,Mid Floor,Relatively New,Low,Medium
8510.0,flat,4,3,3,52,2.0,0,1,0,0,Mid Floor,Mid,Medium,High
12810.0,flat,3,4,3+,Nirvana Country,3.25,0,1,0,0,Mid Floor,Old,High,High
7825.0,flat,3,3,3,Dwarka Expressway Gurgaon,1.6,0,0,0,0,Low Floor,Newly House,Low,Low
7825.0,flat,3,4,3+,Palam Vihar,1.5,0,1,0,0,Mid Floor,Mid,High,Unfurnished
14938.0,flat,3,3,2,108,3.75,0,1,0,0,High Floor,Newly House,High,Low
6709.0,flat,2,2,3,Palam Vihar,0.95,0,0,0,0,Mid Floor,Old,High,Medium
1196.5555555555557,flat,4,3,3,15,1.4,0,0,0,0,Mid Floor,Old,Medium,Medium
8087.0,flat,3,4,3+,86,1.56,0,0,0,0,High Floor,Relatively New,High,Unfurnished
8181.0,flat,3,3,3,102,1.35,0,1,0,0,Mid Floor,Relatively New,High,Medium
10378.0,flat,2,2,2,102,1.4,0,0,0,0,High Floor,Newly House,Low,High
13696.0,flat,3,3,2,Dlf Phase,2.26,0,1,0,0,High Floor,Old,High,Unfurnished
8043.0,flat,2,2,2,33,1.2,1,0,0,0,Low Floor,Newly House,Medium,Unfurnished
10000.0,flat,4,4,3,37D,2.08,1,1,1,0,Low Floor,Newly House,High,Medium
7267.0,flat,3,4,3,85,1.75,0,1,0,0,Mid Floor,Relatively New,Low,Medium
11832.0,flat,3,3,3,67,2.99,0,1,0,0,Mid Floor,Relatively New,Low,Medium
14254.0,flat,2,2,2,62,2.1,0,1,0,0,High Floor,Newly House,Medium,High
11903.0,flat,3,3,3+,67,2.87,0,1,0,0,High Floor,Relatively New,High,High
13224.0,flat,3,3,2,Dlf Phase,2.35,0,1,0,0,High Floor,Old,High,Medium
14242.0,flat,3,3,3,65,2.35,1,1,0,0,Low Floor,Relatively New,High,Unfurnished
5681.0,flat,3,4,3+,103,1.9,1,1,1,1,Mid Floor,Relatively New,Low,High
4881.0,flat,3,3,2,85,0.72,0,0,0,1,Mid Floor,Mid,Low,Unfurnished
4259.0,flat,3,2,3+,1A,0.65,0,0,0,0,Mid Floor,Mid,Low,Low
11185.0,flat,3,4,3+,81,2.34,0,1,0,0,High Floor,Relatively New,High,High
15575.0,flat,4,5,3+,113,2.57,1,0,0,0,High Floor,Under Construction,High,High
7804.0,flat,3,3,3+,37D,1.71,1,0,0,0,Mid Floor,Relatively New,Medium,Low
9895.0,flat,5,5,3,110,3.79,0,1,0,1,Mid Floor,Relatively New,High,Medium
7884.0,flat,4,4,3+,56,2.05,0,0,0,0,Mid Floor,Old,High,Medium
1939.4444444444443,flat,3,3,3,65,5.2,1,1,0,0,High Floor,Relatively New,Medium,High
1975.2222222222224,flat,3,3,3,66,3.2,1,1,1,0,High Floor,Relatively New,High,Medium
7272.0,flat,2,2,1,30,0.69,0,0,0,0,Mid Floor,Old,Medium,Medium
13383.0,flat,3,3,2,112,3.75,0,1,0,0,High Floor,Relatively New,High,Medium
12312.0,flat,3,4,3+,112,3.65,0,1,0,0,High Floor,Relatively New,High,Medium
11584.0,flat,4,5,3+,112,5.49,0,1,0,0,Mid Floor,Relatively New,High,High
5011.0,flat,4,4,3+,84,1.05,1,0,0,0,Mid Floor,Newly House,High,Unfurnished
13266.0,flat,3,4,2,108,3.35,0,0,0,0,High Floor,Newly House,High,Unfurnished
11505.0,flat,3,3,3+,47,2.4,0,1,0,0,Mid Floor,Mid,High,High
7600.0,flat,3,3,3+,56,1.71,0,1,0,0,Mid Floor,Mid,High,Medium
15384.0,flat,5,6,3+,106,6.3,0,0,0,0,Mid Floor,Under Construction,Medium,High
9490.0,flat,3,3,2,109,2.2,0,1,0,0,Mid Floor,Mid,High,Medium
9558.0,flat,4,4,3,110,3.25,0,1,0,1,High Floor,Relatively New,High,Medium
3140.6666666666665,flat,4,5,3+,48,11.25,0,1,1,0,Low Floor,Relatively New,Medium,High
13750.0,flat,3,3,3,33,3.3,1,1,1,0,Low Floor,Under Construction,Medium,Unfurnished
7869.0,flat,3,4,3+,Palam Vihar,1.51,0,1,0,0,Mid Floor,Mid,High,Medium
13495.0,flat,3,3,3,102,1.38,0,1,0,0,Mid Floor,Relatively New,High,Medium
2044.4444444444443,flat,3,3,3,66,4.6,1,1,1,0,High Floor,Relatively New,High,Medium
8484.0,flat,3,3,3,102,1.4,0,1,0,0,Mid Floor,Relatively New,Low,Unfurnished
1969.0,flat,4,4,3,65,3.5,0,1,0,0,Mid Floor,Relatively New,High,High
5530.0,flat,3,4,2,82,0.99,0,1,0,0,High Floor,Newly House,High,Unfurnished
16060.0,flat,3,3,3,65,2.65,1,1,0,0,Mid Floor,Relatively New,Low,Unfurnished
12346.0,flat,3,3,2,45,2.4,0,1,0,0,Low Floor,Newly House,Low,High
7674.0,flat,3,3,3+,109,1.65,0,1,0,0,High Floor,Relatively New,Low,Medium
6921.0,flat,4,3,3,9A,1.25,0,1,0,0,Low Floor,Old,Low,Medium
14871.0,flat,3,3,3,62,4.0,0,1,0,0,High Floor,Newly House,Low,High
9473.0,flat,3,3,3,83,1.8,0,1,0,0,Mid Floor,Relatively New,High,Medium
11121.0,flat,4,3,3+,91,1.75,1,1,1,0,Mid Floor,Relatively New,High,Unfurnished
14242.0,flat,3,3,2,65,2.35,1,1,0,0,Mid Floor,Relatively New,High,Unfurnished
16486.0,flat,4,5,3+,62,7.15,1,1,0,0,Mid Floor,Relatively New,High,High
8410.0,flat,4,3,3,77,1.64,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
16969.0,flat,3,3,2,65,2.8,0,1,0,0,Mid Floor,Relatively New,High,Medium
2373.333333333333,flat,4,6,3+,54,6.75,0,1,0,0,High Floor,Mid,High,High
14583.0,flat,3,4,3,67,3.5,0,1,0,0,High Floor,Relatively New,High,High
2976.6666666666665,flat,3,3,3,65,4.6,1,1,1,0,Mid Floor,Newly House,High,High
12500.0,flat,3,3,3,74,2.25,1,0,0,0,Mid Floor,Relatively New,High,Unfurnished
10516.0,flat,3,3,3+,82A,2.2,0,1,0,0,High Floor,Relatively New,High,High
10936.0,flat,4,4,3+,82A,2.85,0,1,0,0,Low Floor,Newly House,High,High
7945.0,flat,4,4,3+,90,1.76,0,0,0,0,Mid Floor,Relatively New,High,High
7220.0,flat,2,2,3+,106,1.0,0,0,0,0,Low Floor,Newly House,Low,Medium
12627.0,flat,4,4,3,61,3.6,0,1,0,0,Mid Floor,Mid,High,High
7392.0,flat,3,4,3+,85,1.78,0,0,0,0,Mid Floor,Newly House,High,Medium
6049.0,flat,3,3,3,71,0.98,1,0,0,0,Low Floor,Mid,High,Unfurnished
12818.0,flat,3,3,3,60,2.82,0,1,0,0,Low Floor,Relatively New,High,High
16050.0,flat,3,4,3+,72,3.21,0,1,0,0,High Floor,Relatively New,High,High
2055.555555555556,flat,3,2,2,113,1.9,0,0,1,0,Mid Floor,Relatively New,High,Medium
5505.0,flat,3,3,2,90,1.19,0,0,0,1,High Floor,Relatively New,High,Unfurnished
7541.0,flat,3,3,3+,81,1.35,0,0,0,0,Mid Floor,Mid,High,Medium
9000.0,flat,4,5,3+,69,1.8,0,1,0,0,Mid Floor,Relatively New,High,Medium
7541.0,flat,3,3,3+,103,1.35,1,0,0,0,Mid Floor,Relatively New,High,High
6679.0,flat,3,3,3+,109,1.7,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
6597.0,flat,4,5,3+,82,1.6,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
13125.0,flat,3,4,3+,60,2.65,0,1,0,0,Mid Floor,Mid,High,High
5788.0,flat,2,2,2,85,0.5499,0,0,0,1,Mid Floor,Relatively New,High,Unfurnished
13690.0,flat,3,3,3,102,1.4,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
8051.0,flat,2,2,3,Palam Vihar,1.26,1,0,0,0,Mid Floor,Mid,High,Medium
6141.0,flat,4,5,3+,107,1.7,0,1,0,0,Mid Floor,Relatively New,High,High
3122.333333333333,flat,3,3,3+,22,4.1,0,0,0,0,Low Floor,Newly House,High,Medium
8080.0,flat,2,2,3,103,1.01,0,0,0,0,Mid Floor,Relatively New,High,Medium
7260.0,flat,3,5,3,99A,1.45,0,1,0,1,High Floor,Relatively New,Low,Medium
8376.0,flat,3,3,3+,48,1.6,0,0,0,1,Mid Floor,Old,Low,Medium
14950.0,flat,3,3,3,66,2.99,0,1,0,0,Mid Floor,Relatively New,Low,Medium
9783.0,flat,3,4,3+,102,1.9,0,1,0,0,High Floor,Relatively New,High,Low
12544.0,flat,3,3,3,65,1.75,0,1,0,0,Mid Floor,Relatively New,High,Medium
7150.0,flat,3,3,3+,90,1.3,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
12235.0,flat,3,3,3,67,2.95,0,1,0,0,Mid Floor,Relatively New,High,High
14418.0,flat,3,4,3,67,3.4,0,1,0,0,High Floor,Relatively New,High,High
14079.0,flat,3,4,3,67,3.32,0,1,0,0,Mid Floor,Newly House,High,High
6713.0,flat,2,2,3,Palam Vihar,0.95,0,0,0,0,Low Floor,Mid,High,Medium
13790.0,flat,2,2,3+,74,1.55,0,0,0,1,High Floor,Relatively New,High,Unfurnished
10814.0,flat,2,2,3+,74,1.54,0,0,0,1,High Floor,Relatively New,High,Unfurnished
12140.0,flat,3,3,3+,74,2.45,1,0,0,0,High Floor,Relatively New,High,Unfurnished
15160.0,flat,3,4,3+,104,2.6,1,1,0,0,Mid Floor,Relatively New,High,Low
7610.0,flat,3,4,3,85,1.83,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
6661.0,flat,2,2,3,85,1.09,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
7780.0,flat,3,4,3,85,1.87,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
6163.0,flat,2,2,3+,85,1.05,0,0,0,0,Mid Floor,Relatively New,High,Low
7350.0,flat,3,4,3+,85,1.77,0,0,0,0,Mid Floor,Newly House,High,Medium
10901.0,flat,3,3,3,74,2.2,1,0,0,0,High Floor,Newly House,Low,High
8163.0,flat,1,1,1,2,0.6,0,0,0,0,Mid Floor,Mid,High,Medium
6000.0,flat,4,4,3+,47,1.8,0,0,0,0,Mid Floor,Mid,High,Medium
4193.0,flat,3,2,3+,1,0.64,0,0,0,0,Mid Floor,Old,Medium,Unfurnished
3309.0,flat,3,3,3+,1,0.75,0,1,0,0,Mid Floor,Mid,Low,Medium
15906.0,flat,3,3,3,65,4.95,0,1,0,0,Mid Floor,Relatively New,High,High
11294.0,flat,3,5,2,112,4.25,0,1,1,0,High Floor,Relatively New,High,Medium
11204.0,flat,4,6,3+,112,5.31,0,1,1,0,High Floor,Relatively New,High,Medium
8484.0,flat,3,3,3,102,1.4,0,1,0,0,Mid Floor,Relatively New,Medium,Low
11470.0,flat,2,3,2,112,2.8,1,1,0,0,Mid Floor,Relatively New,High,Medium
10567.0,flat,5,5,2,110,4.1,0,1,0,0,Mid Floor,Relatively New,High,Medium
10000.0,flat,4,5,3,110,3.4,0,1,0,0,Mid Floor,Relatively New,High,Medium
12788.0,flat,3,3,3,60,3.05,0,1,0,0,Mid Floor,Relatively New,High,High
13076.0,flat,4,4,3+,72,4.25,0,1,0,0,Low Floor,Relatively New,High,High
6987.0,flat,3,3,3+,82,1.16,0,1,1,0,Low Floor,Relatively New,High,Medium
6826.0,flat,5,6,3+,51,3.55,1,1,1,0,High Floor,Mid,High,High
9528.0,flat,3,4,3,102,1.8,0,1,0,0,High Floor,Relatively New,Low,Medium
15514.0,flat,3,3,3+,102,1.75,0,0,0,0,Low Floor,Relatively New,Low,Medium
14563.0,flat,2,2,3,102,1.2,0,0,0,0,Low Floor,Relatively New,Low,Medium
9212.0,flat,3,3,3,102,1.52,0,1,0,0,Mid Floor,Relatively New,High,High
6888.0,flat,3,3,3+,56,1.55,0,1,1,0,Mid Floor,Mid,Medium,Medium
11412.0,flat,3,3,3+,81,2.4,0,1,0,0,High Floor,Relatively New,Low,High
11174.0,flat,3,3,3+,81,2.35,1,1,1,1,High Floor,Relatively New,Low,High
10841.0,flat,3,3,3+,81,2.28,0,1,0,0,High Floor,Relatively New,Low,High
4857.0,flat,3,3,2,84,1.1,0,0,0,0,Mid Floor,Relatively New,High,Low
10936.0,flat,3,3,3+,81,2.3,1,1,1,1,High Floor,Relatively New,Low,High
5717.0,flat,3,4,3+,107,1.35,0,1,0,0,Mid Floor,Relatively New,High,High
10000.0,flat,3,4,3+,104,2.45,0,1,0,0,High Floor,Relatively New,Medium,High
5867.0,flat,2,2,3,107,0.9,1,0,0,0,Mid Floor,Relatively New,High,High
14177.0,flat,4,4,3,65,2.8,1,1,0,0,Low Floor,Relatively New,High,High
10174.0,flat,3,3,2,50,1.4,0,0,0,0,Mid Floor,Relatively New,High,Medium
7646.0,flat,3,3,3+,Palam Vihar,1.36,0,0,0,0,Mid Floor,Mid,High,Medium
6961.0,flat,2,2,3,Palam Vihar,0.985,0,0,0,0,Low Floor,Mid,High,Medium
8632.0,flat,1,1,2,Palam Vihar,0.562,0,0,0,0,Mid Floor,Mid,High,Low
7586.0,flat,4,4,3,84,2.2,0,1,0,0,Mid Floor,Relatively New,Low,Unfurnished
4528.0,flat,3,3,3+,1A,1.2,0,1,0,0,Mid Floor,Mid,Low,High
8580.0,flat,3,3,3+,103,1.33,1,0,0,0,Mid Floor,Relatively New,High,Low
5513.0,flat,2,3,3+,37C,0.87,1,0,0,0,Mid Floor,Newly House,Low,Low
6666.0,flat,2,2,3,85,1.09,0,0,0,0,Mid Floor,Relatively New,High,Medium
15384.0,flat,3,3,2,66,3.0,0,1,0,0,High Floor,Relatively New,High,Unfurnished
9210.0,flat,3,3,3+,83,1.75,0,1,0,0,High Floor,Relatively New,High,Unfurnished
9210.0,flat,3,3,3,83,1.75,0,1,0,0,Mid Floor,Relatively New,High,Medium
13571.0,flat,4,5,3,60,3.8,0,1,0,0,High Floor,Mid,High,High
11686.0,flat,4,5,3+,81,3.5,0,1,0,0,Mid Floor,Relatively New,High,High
8036.0,flat,4,4,3+,90,1.78,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
6585.0,flat,2,2,3,85,1.08,1,1,1,0,Mid Floor,Newly House,High,Medium
7230.0,flat,4,4,3+,85,2.03,0,0,0,1,Mid Floor,Relatively New,Low,Unfurnished
6453.0,flat,2,2,3,85,1.12,0,0,0,1,Mid Floor,Relatively New,Low,Unfurnished
6578.0,flat,4,5,3+,85,2.0,0,1,0,0,Low Floor,Relatively New,High,Medium
5973.0,flat,2,3,3+,85,1.04,0,0,0,0,Mid Floor,Relatively New,High,Low
5896.0,flat,3,4,2,85,1.25,0,1,0,0,Mid Floor,Relatively New,High,Medium
15185.0,flat,2,3,2,60,2.05,0,0,0,0,Low Floor,Relatively New,High,High
12152.0,flat,4,5,3+,72,3.19,0,1,0,0,High Floor,Relatively New,High,High
13253.0,flat,4,5,3+,72,3.85,0,1,0,0,High Floor,Relatively New,High,High
12190.0,flat,4,4,3+,72,3.2,0,1,0,0,Mid Floor,Mid,High,High
4370.0,flat,3,3,3,84,0.885,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
4355.0,flat,2,2,2,84,0.49,0,0,0,0,High Floor,Relatively New,Medium,Unfurnished
8461.0,flat,3,4,3,70,1.65,0,1,0,0,High Floor,Relatively New,Medium,Low
8834.0,flat,3,4,3+,81,2.35,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
7734.0,flat,3,3,3+,81,1.4,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
5418.0,flat,3,4,2,82,0.97,0,1,0,0,High Floor,Relatively New,High,Unfurnished
11358.0,flat,3,3,3,Nirvana Country,2.35,0,0,0,0,Mid Floor,Mid,Low,High
12599.0,flat,4,5,3+,67,3.32,0,1,0,0,High Floor,Mid,High,High
6313.0,flat,3,3,2,83,1.25,0,1,0,0,High Floor,Mid,High,Unfurnished
13678.0,flat,3,3,3,67,2.8,0,1,0,0,Mid Floor,Mid,Low,High
2194.111111111112,flat,3,3,3+,65,4.7,0,1,1,0,Mid Floor,Relatively New,Low,High
7878.0,flat,3,3,3,102,1.3,0,1,0,0,Mid Floor,Relatively New,High,Low
5004.0,flat,2,2,1,78,0.62,0,0,0,0,Mid Floor,Mid,High,Low
4836.0,flat,3,2,2,78,0.8,0,0,1,0,Mid Floor,Mid,High,Medium
9105.0,flat,3,3,3,83,1.73,0,1,0,0,Mid Floor,Relatively New,High,High
10595.0,flat,4,4,3+,81,4.45,1,1,1,1,Mid Floor,Relatively New,Low,High
8646.0,flat,3,4,3+,81,2.3,0,1,0,0,Mid Floor,Relatively New,Low,High
10461.0,flat,3,3,3+,81,2.2,1,1,1,1,Mid Floor,Relatively New,Low,High
10080.0,flat,3,3,3+,81,2.12,1,1,1,1,Mid Floor,Relatively New,Low,High
10699.0,flat,3,3,3+,81,2.25,1,1,1,1,High Floor,Relatively New,Low,High
8172.0,flat,4,4,3+,92,1.9,1,1,1,1,Mid Floor,Relatively New,Low,Medium
12571.0,flat,4,4,3+,81,4.4,1,1,1,1,Mid Floor,Newly House,Low,High
7608.0,flat,4,3,3+,Suncity,1.75,0,0,0,1,Mid Floor,Old,Low,Medium
11914.0,flat,3,4,3,70A,2.8,0,1,0,0,High Floor,Relatively New,Low,Unfurnished
14983.0,flat,3,5,3+,22,4.63,0,1,0,1,Mid Floor,Newly House,High,Low
8759.0,flat,2,2,3,68,1.32,1,0,0,0,High Floor,Relatively New,High,Medium
6655.0,flat,3,3,3,71,1.16,0,1,0,0,Mid Floor,Mid,Medium,Medium
5521.0,flat,2,2,2,107,0.27,0,0,0,0,Low Floor,Relatively New,Medium,Unfurnished
5674.0,flat,2,2,2,107,0.2775,0,0,0,0,Mid Floor,Relatively New,Medium,Unfurnished
8839.0,flat,3,3,3,77,1.79,0,1,0,0,Low Floor,Newly House,Low,Medium
7948.0,flat,4,4,3+,77,1.55,1,1,0,0,Low Floor,Relatively New,Low,High
8035.0,flat,3,3,3+,86,1.55,0,0,0,1,High Floor,Relatively New,High,High
16750.0,flat,3,4,3+,113,3.35,1,1,0,0,High Floor,Newly House,High,Low
16470.0,flat,3,4,3,66,3.5,0,1,0,0,Mid Floor,Relatively New,High,Medium
16580.0,flat,3,4,3+,53,4.8,0,1,1,1,Mid Floor,Relatively New,High,High
8108.0,flat,3,3,3+,54,1.5,0,0,1,0,Mid Floor,Mid,Medium,Medium
10334.0,flat,3,4,3+,113,2.78,0,1,0,0,Mid Floor,Relatively New,High,Low
9266.0,flat,4,4,3+,110,2.25,0,1,0,0,Low Floor,Relatively New,High,Unfurnished
11860.0,flat,3,3,3,70A,2.55,0,1,1,1,High Floor,Newly House,High,High
7812.0,flat,4,4,3,83,1.25,0,1,0,0,High Floor,Mid,High,Medium
8947.0,flat,2,2,2,83,0.85,0,0,1,0,High Floor,Mid,High,Medium
9051.0,flat,4,5,3+,Gwal Pahari,5.25,1,1,1,0,Low Floor,Newly House,Low,Unfurnished
9622.0,flat,2,4,2,79,1.3,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
7142.0,flat,3,2,2,92,0.75,0,0,0,0,Mid Floor,Newly House,High,Unfurnished
13528.0,flat,3,4,3+,67,3.65,0,1,1,0,High Floor,Relatively New,Medium,High
5683.0,flat,4,4,3+,90,1.65,0,0,0,0,Mid Floor,Mid,High,Unfurnished
6476.0,flat,3,3,3+,90,1.25,0,1,1,0,High Floor,Relatively New,Medium,Unfurnished
4864.0,flat,4,4,3+,90,1.42,0,1,0,0,Mid Floor,Mid,Medium,Unfurnished
5499.0,flat,3,3,3+,90,1.27,0,0,0,1,Low Floor,Relatively New,Medium,Unfurnished
7449.0,flat,4,4,3+,90,1.65,0,0,0,1,Mid Floor,Relatively New,High,Unfurnished
7065.0,flat,3,3,3+,90,1.24,0,0,0,1,Mid Floor,Relatively New,Medium,Unfurnished
9980.0,flat,3,3,3+,Nirvana Country,2.7,0,1,0,0,Mid Floor,Mid,High,Low
9036.0,flat,3,3,3+,37D,1.98,1,0,0,0,High Floor,Newly House,Low,Medium
13888.0,flat,2,2,3,112,2.5,1,0,1,0,Mid Floor,Relatively New,High,Medium
13878.0,flat,3,4,3+,65,2.29,1,1,0,0,Low Floor,Relatively New,High,High
14557.0,flat,3,3,3,67,2.98,0,0,0,1,Low Floor,Relatively New,Low,High
12325.0,flat,3,3,3,83,1.35,0,1,0,0,Mid Floor,Relatively New,Medium,Unfurnished
9133.0,flat,3,3,3+,56,1.37,0,0,0,1,Low Floor,Old,High,Unfurnished
7750.0,flat,3,3,3+,56,1.55,0,1,1,1,Mid Floor,Old,High,Unfurnished
